epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.5778403282165527,0.5413482785224915,0.8052198241406874,2.77596116065979
2,0.5265731352381409,0.4975442886352539,0.841630695443645,5.4980456829071045
3,0.49211347959935664,0.5129441618919373,0.8250199840127899,8.23772644996643
4,0.4859013108536601,0.46665236353874207,0.8491526778577139,10.789144277572632
5,0.4809842687100172,0.5107200741767883,0.837585931254996,13.093660354614258
6,0.4617277257144451,0.4509372413158417,0.8677458033573142,15.727126836776733
7,0.4601622115820646,0.4413030743598938,0.8729656274980017,18.418625354766846
8,0.45087373116984963,0.47810840606689453,0.8590967226219026,21.320066452026367
9,0.44961742162704466,0.4476555585861206,0.8615667466027178,24.263697147369385
10,0.4393160197883844,0.4452812671661377,0.8647881694644285,27.231654405593872
11,0.4382656385190785,0.4805961549282074,0.8617505995203837,30.217188119888306
12,0.4251963638700545,0.4383133351802826,0.8711191047162271,33.2001314163208
13,0.4291427598334849,0.46673446893692017,0.8581534772182254,36.41444230079651
14,0.4121338282711804,0.47167474031448364,0.8760831334932055,39.38427472114563
15,0.413357590790838,0.46732446551322937,0.8469544364508395,42.395265340805054
16,0.40410819919779895,0.44397178292274475,0.8667945643485212,45.41861581802368
17,0.4001335768960416,0.45946750044822693,0.8675939248601119,48.483702421188354
18,0.40054830322042106,0.434221088886261,0.8701838529176659,51.45248365402222
19,0.39639415675774214,0.42821237444877625,0.8796722621902477,54.14639735221863
20,0.3794954430311918,0.42521369457244873,0.8816706634692247,56.89496159553528
21,0.38578684385865925,0.45097827911376953,0.8740607513988808,59.79624652862549
22,0.3869046842679381,0.4565275311470032,0.8599680255795364,62.51554203033447
23,0.3783351456746459,0.4453131854534149,0.8734612310151879,65.18457651138306
24,0.37069658301770686,0.4375756084918976,0.8722941646682654,67.90518403053284
25,0.37932986319065093,0.46035733819007874,0.8637010391686651,70.76010966300964
26,0.3685777294449508,0.5013879537582397,0.8458353317346123,73.55309414863586
27,0.3605358558706939,0.489780455827713,0.8459392486011192,76.21170902252197
28,0.35847908863797784,0.4815274775028229,0.8617825739408475,78.89549088478088
29,0.3487675739452243,0.4708450138568878,0.8544684252597922,81.60118532180786
30,0.3493340389803052,0.4339919984340668,0.8751558752997602,84.21773195266724
