epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.6086508929729462,0.6748467087745667,0.6068376068376068,0.2790553569793701
2,0.5036125560601552,0.6590718626976013,0.7996201329534662,0.5123856067657471
3,0.46614932815233867,0.6063141226768494,0.7644824311490979,0.7448933124542236
4,0.40927263498306277,0.6013041138648987,0.8205128205128205,0.9611821174621582
5,0.39009275039037067,0.5734382271766663,0.8584995251661918,1.222532033920288
6,0.38487638036410016,0.6178451180458069,0.7891737891737891,1.4983911514282227
7,0.3460770616928736,0.8318154811859131,0.8138651471984806,1.7511038780212402
8,0.33310383061567944,0.599053144454956,0.7606837606837606,1.9858579635620117
9,0.38825432856877645,0.5110777616500854,0.8395061728395061,2.2390832901000977
10,0.4321083386739095,0.6333205103874207,0.8024691358024691,2.5067508220672607
11,0.36291336913903555,0.5686970949172974,0.8490028490028491,2.7729692459106445
12,0.34432668089866636,0.6263507604598999,0.818613485280152,3.014822483062744
13,0.3044766753911972,0.5744771361351013,0.8157644824311491,3.2850120067596436
14,0.28249662518501284,0.6951296925544739,0.7758784425451093,3.5536675453186035
15,0.2611499244968096,0.49939849972724915,0.8281101614434948,3.8052213191986084
