epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.6988364100456238,0.5863248109817505,0.8675429726996966,35.55320882797241
2,0.5541045248508454,0.4761596918106079,0.8897876643073812,77.53087139129639
3,0.49445628623167676,0.560508668422699,0.8897876643073811,95.09140038490295
4,0.5019331892331441,0.47223976254463196,0.9009100101112234,101.84569787979126
5,0.42151941657066344,0.46969425678253174,0.871587462082912,105.21360301971436
6,0.39968267977237704,0.46328896284103394,0.8806875631951466,113.81122970581055
7,0.366031380991141,0.3779935836791992,0.9019211324570273,117.10561013221741
8,0.37793285846710206,0.5299513936042786,0.9110212335692618,120.44267177581787
9,0.33850713570912677,0.4053868055343628,0.9201213346814965,123.78250765800476
10,0.2934088706970215,0.5223135948181152,0.8786653185035389,127.15788626670837
11,0.3086029688517253,0.5549256801605225,0.8533872598584429,131.59811806678772
12,0.32676539023717244,0.43389278650283813,0.8897876643073812,134.9026415348053
13,0.2793125381072362,0.38519951701164246,0.9241658240647118,138.19925570487976
14,0.2543870069086552,0.48508667945861816,0.8998988877654196,141.51956987380981
15,0.237147781252861,0.5280508399009705,0.9140546006066734,144.8187553882599
16,0.21961019635200502,0.4462980628013611,0.897876643073812,148.13361358642578
17,0.21551533689101537,0.42599451541900635,0.9079878665318505,151.4210958480835
18,0.17902433574199678,0.5654840469360352,0.8907987866531851,154.72615885734558
19,0.16438589294751485,0.4681428372859955,0.8938321536905967,158.07350611686707
20,0.14834267422556877,0.5247228145599365,0.8918099089989888,161.36585235595703
21,0.11457860643664995,0.5328449010848999,0.8958543983822043,164.72414255142212
22,0.09950911539296309,0.46839475631713867,0.9130434782608695,168.04518961906433
23,0.13433721972008547,0.7410411238670349,0.8918099089989889,171.35814785957336
