epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.6311444322268168,0.6509312391281128,0.5149999999999999,1.034590721130371
2,0.5380828976631165,0.6021544337272644,0.58,1.3696210384368896
3,0.49495059450467427,0.48322850465774536,0.735,1.721156358718872
4,0.48076689839363096,0.5362526774406433,0.64125,2.1941816806793213
5,0.4393108030160268,0.4185454249382019,0.7999999999999999,2.53444504737854
6,0.4176347474257151,0.5575861930847168,0.6699999999999999,2.8578245639801025
7,0.4188755730787913,0.3752705752849579,0.88125,3.151370048522949
8,0.44023159742355344,0.40391483902931213,0.83875,3.4905738830566406
9,0.3777820309003194,0.4305399954319,0.8262499999999999,3.765390634536743
10,0.34380038479963937,0.5936158299446106,0.71375,4.065314054489136
11,0.34213685293992363,0.5584025979042053,0.79625,4.374571323394775
12,0.3332452307144801,0.48663660883903503,0.875,4.67678427696228
13,0.3361690988143285,0.49906107783317566,0.765,4.923290729522705
14,0.3752430260181427,0.5369168519973755,0.665,5.1970367431640625
15,0.3145208319028219,0.44024473428726196,0.7975000000000001,5.465709447860718
16,0.32839219669500985,0.37791550159454346,0.8512500000000001,5.764752626419067
17,0.3110614726940791,0.40662112832069397,0.815,6.057626724243164
