epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,1.7533726930618285,0.8830057978630066,0.8348264277715565,29.642574071884155
2,0.9462165479858716,0.5569642186164856,0.763157894736842,51.94700574874878
3,0.6636218766371409,0.5040021538734436,0.8264277715565509,66.41366577148438
4,0.6877536356449128,1.0114967823028564,0.4462486002239641,79.02792310714722
5,0.7263215919335683,0.5969361066818237,0.8617021276595745,87.2921097278595
6,0.5535839567581813,0.5783935189247131,0.6808510638297873,90.15985774993896
7,0.5285767793655396,0.5638524889945984,0.8157894736842105,105.05286169052124
8,0.5153711855411529,0.548660397529602,0.7558790593505039,107.9203622341156
9,0.4760924557844798,0.6247608065605164,0.719484882418813,110.77503037452698
10,0.4932420055071513,0.4831882417201996,0.8600223964165734,118.61522054672241
11,0.5175188193718593,0.6710031628608704,0.7547592385218366,121.4725456237793
12,0.6570079803466797,0.4959048628807068,0.8566629339305711,129.2729995250702
13,0.5826658835013707,0.5663388967514038,0.715565509518477,132.11934614181519
14,0.5291915158430736,0.543065071105957,0.715565509518477,134.96715021133423
15,0.452779229482015,0.5476809740066528,0.7189249720044792,137.81152391433716
