epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.8858099857966105,0.5985956788063049,0.6525000000000001,15.859453439712524
2,0.589772500594457,0.5650017857551575,0.675,32.18899130821228
3,0.5018296172221501,0.6240365505218506,0.70875,39.261459827423096
4,0.4744749744733175,0.48111775517463684,0.76,48.599395990371704
5,0.41568998197714485,0.5305467844009399,0.825,55.59790062904358
6,0.4125717888275782,0.396730899810791,0.8362499999999999,62.4298198223114
7,0.45126481850941974,0.4430404007434845,0.8025000000000001,70.73558211326599
8,0.41296503245830535,0.40870633721351624,0.8262499999999999,77.61649012565613
9,0.42826600670814513,0.4960480332374573,0.8575,87.93082237243652
10,0.3897290458281835,0.49669867753982544,0.8487499999999999,97.4321961402893
11,0.32468533019224805,0.4418014883995056,0.8325,110.50973844528198
12,0.2960600410898527,0.4703730344772339,0.76375,119.27679133415222
13,0.26679522295792896,0.4771541357040405,0.7925,126.33613324165344
14,0.25993506113688153,0.5933297276496887,0.8187500000000001,133.28099370002747
15,0.238936085999012,0.4138015806674957,0.8712500000000001,143.03254437446594
16,0.26588745415210724,0.507208526134491,0.8125,154.24995827674866
17,0.21254509389400483,0.6634551286697388,0.785,164.5141294002533
18,0.20455382242798806,0.514627993106842,0.845,174.7287793159485
19,0.19943330958485603,0.5818656086921692,0.82875,183.7955343723297
20,0.18266626993815105,0.8978573679924011,0.7787499999999999,191.21831130981445
21,0.15446255678931872,0.5171899795532227,0.81625,202.7200734615326
22,0.13932229032119114,0.7123934626579285,0.8087500000000001,205.98352551460266
23,0.13436010678609211,0.6714119911193848,0.81,209.2751681804657
24,0.14270872287452221,0.7052627205848694,0.77375,212.5776822566986
25,0.13751104151209195,0.7839780449867249,0.7887500000000001,215.8555257320404
