epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.7968376914660136,0.584440290927887,0.6752519596864502,5.578688144683838
2,0.5675113956133525,0.5584021210670471,0.6674132138857782,13.932795524597168
3,0.47041001717249553,0.5691518187522888,0.7290033594624861,22.718050956726074
4,0.48037676016489667,0.5549761652946472,0.6931690929451287,26.165771007537842
5,0.41113232672214506,0.5515594482421875,0.7122060470324748,29.621580123901367
6,0.38036877711613976,0.453463613986969,0.8801791713325868,34.48862433433533
7,0.34519761900107065,0.5379297733306885,0.7827547592385219,37.820942401885986
8,0.31071975926558176,0.555580735206604,0.8163493840985443,41.16157841682434
9,0.3798622667789459,0.49887552857398987,0.8409854423292273,44.4807288646698
10,0.38599737683931984,0.4747221767902374,0.864501679731243,47.82119131088257
11,0.2940513590971629,0.5846208333969116,0.7849944008958567,54.31335258483887
12,0.24341721286376317,0.7391541004180908,0.7715565509518478,57.74738121032715
13,0.2285809169212977,0.7400340437889099,0.7917133258678611,61.08926963806152
14,0.25885851979255675,0.7416746616363525,0.8040313549832027,64.461510181427
15,0.2018693655729294,0.6923874020576477,0.8085106382978724,67.81594133377075
16,0.21530230989058813,0.7011109590530396,0.8230683090705487,71.20321583747864
