epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.6241341590881347,0.6145551800727844,0.61375,10.439072847366333
2,0.5431032518545786,0.5877364277839661,0.6275000000000001,20.482139587402344
3,0.4759898543357849,0.5198046565055847,0.6625,30.593026161193848
4,0.46362509330113727,0.4737612307071686,0.68625,41.40405035018921
5,0.4016602317492167,0.4715685546398163,0.71375,51.77001667022705
6,0.4442667563756307,0.472698837518692,0.72875,62.120543241500854
7,0.4163168032964071,0.4672164022922516,0.75875,72.36022710800171
8,0.3682324230670929,0.6189075112342834,0.7475,82.52058529853821
9,0.41648783882459006,0.39614126086235046,0.8125000000000001,92.23827052116394
10,0.392340620358785,0.49854400753974915,0.75875,102.0945086479187
11,0.3464129775762558,0.5091676712036133,0.7175,112.45764946937561
12,0.31495083222786585,0.43203839659690857,0.7925,122.26127338409424
13,0.32929447789986926,0.3915567100048065,0.82875,131.91346073150635
14,0.3469030698140462,0.4922073185443878,0.74125,141.43686270713806
15,0.3011611511309942,0.4522995352745056,0.76125,150.94214844703674
16,0.31325948735078174,0.44624999165534973,0.7887500000000001,160.53661394119263
17,0.34276075661182404,0.40762200951576233,0.84625,179.01618838310242
18,0.3098026563723882,0.5480353236198425,0.7162499999999999,184.53820133209229
19,0.29170110325018567,0.659253716468811,0.8,189.9009346961975
20,0.25549591779708863,0.590591549873352,0.785,195.406480550766
21,0.23882836997509002,0.3985522389411926,0.8362499999999999,200.7445409297943
22,0.25983437697092693,0.5426190495491028,0.83375,206.29314351081848
23,0.24383695423603058,0.4852474629878998,0.76875,211.90150713920593
24,0.24215141274034976,0.6441726684570312,0.8025,217.80384159088135
25,0.23790649175643921,0.5542107224464417,0.76,223.2439181804657
26,0.21251787344614664,0.4887813329696655,0.8125,228.60491490364075
27,0.2742779602607091,0.569510281085968,0.73375,234.2850968837738
