epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.6048923134803772,0.5112314224243164,0.8087500000000001,1.1876769065856934
2,0.5253779311974843,0.4556436240673065,0.8325,1.578557014465332
3,0.5487471242745717,0.44322919845581055,0.81875,1.9562127590179443
4,0.5015749454498291,0.4510291814804077,0.84625,2.341052293777466
5,0.4375079979499181,0.41631007194519043,0.84125,2.7101404666900635
6,0.40787365237871803,0.4304182529449463,0.8162499999999999,3.08827805519104
7,0.40947679976622264,0.39517882466316223,0.825,3.4587552547454834
8,0.36667284766832986,0.4054761826992035,0.8262499999999999,3.8199455738067627
9,0.3555303653081258,0.41340890526771545,0.815,4.1827006340026855
10,0.2862663631637891,0.447896808385849,0.8200000000000001,4.527435302734375
11,0.37760311365127563,0.4541666805744171,0.8125,4.895599365234375
12,0.27289118270079293,0.4430576264858246,0.8087500000000001,5.254822015762329
13,0.22140697141488394,0.5482978820800781,0.77625,5.645219564437866
14,0.19237406228979428,0.5121164321899414,0.79125,6.0040576457977295
