epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.6110716342926026,0.6114903688430786,0.5714285714285714,0.22722077369689941
2,0.49814354777336123,0.5548835396766663,0.7070828331332533,0.4820675849914551
3,0.4718957841396332,0.5041437149047852,0.8127250900360143,0.7343206405639648
4,0.465069721142451,0.42815065383911133,0.8715486194477791,0.9727301597595215
5,0.4300419529279073,0.4566449224948883,0.8799519807923168,1.2481415271759033
6,0.4439283867677053,0.4047602117061615,0.8379351740696278,1.475257158279419
7,0.431449959675471,0.40285181999206543,0.8811524609843938,1.7118170261383057
8,0.41067199110984803,0.48228153586387634,0.8763505402160865,1.9545118808746338
9,0.41717760960261024,0.3479350805282593,0.9051620648259302,2.188469886779785
10,0.35413471261660256,0.36788463592529297,0.8667466986794718,2.454545259475708
11,0.3162207360068957,0.35135746002197266,0.8895558223289315,2.6880264282226562
12,0.3381037811438243,0.5809026956558228,0.8487394957983193,2.9080617427825928
13,0.34622225960095726,0.4597153663635254,0.8415366146458583,3.1576220989227295
14,0.34468619028727215,0.40622422099113464,0.8547418967587035,3.401399850845337
15,0.3111778368552526,0.47721320390701294,0.8103241296518607,3.623586654663086
16,0.31533979773521426,0.47476109862327576,0.8643457382953181,3.8624799251556396
17,0.29130028088887533,0.46290794014930725,0.822328931572629,4.106597185134888
18,0.3307099401950836,0.5681542158126831,0.8739495798319327,4.388491630554199
19,0.3271984497706095,0.5084391832351685,0.8763505402160864,4.641156196594238
