epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,1.3988347053527832,1.0417894124984741,0.50125,9.269819736480713
2,0.8036521375179291,0.61185622215271,0.638125,17.763315200805664
3,0.6402677893638611,0.5632884502410889,0.685625,26.43724751472473
4,0.5613601744174957,0.5567092299461365,0.7331249999999999,35.426135778427124
5,0.581231931845347,0.5651316046714783,0.6975,43.96356678009033
6,0.49184519598881404,0.5437315702438354,0.74,52.779829263687134
7,0.4692234868804614,0.5555850863456726,0.7362500000000001,61.12351369857788
8,0.5003082737326622,0.5774561762809753,0.7050000000000001,69.66433119773865
9,0.5601678828398386,0.7326278686523438,0.6581250000000001,78.79615426063538
10,0.5564434866110484,0.5590456128120422,0.6412500000000001,87.41464567184448
11,0.5359784126281738,0.7388522028923035,0.59125,95.98353672027588
12,0.49126553038756055,0.5282045602798462,0.70875,104.5263946056366
13,0.48192740480105084,0.5791704654693604,0.699375,112.93252205848694
14,0.4591754674911499,0.4915270507335663,0.7375,121.25076293945312
15,0.4534748832384745,0.5819587111473083,0.7212500000000001,129.68204402923584
16,0.46463462511698406,0.5661012530326843,0.740625,139.10247421264648
17,0.46761664549509685,0.5621699094772339,0.759375,147.98256850242615
18,0.4945778469244639,0.5874496698379517,0.750625,157.5775852203369
19,0.4604975700378418,0.5049880146980286,0.7862500000000001,167.2404408454895
20,0.42637232343355813,0.6243597269058228,0.7618750000000001,176.11892938613892
21,0.44237724542617796,0.5665368437767029,0.7825,185.03705644607544
22,0.4426334172487259,0.4569438695907593,0.8,194.13993740081787
23,0.44603989521662396,1.0187344551086426,0.6875,203.33416032791138
24,0.4955946485201518,0.449043333530426,0.848125,212.79110741615295
25,0.43281997243563336,0.5444173216819763,0.749375,222.23230600357056
26,0.44867563048998516,0.5138348937034607,0.7649999999999999,231.2489652633667
27,0.4100490927696228,0.4698980450630188,0.7949999999999999,240.4996440410614
28,0.4708771447340647,0.4394247531890869,0.8306250000000001,249.71593189239502
29,0.40258999466896056,0.5200053453445435,0.74875,258.5131039619446
30,0.4194513916969299,0.49645325541496277,0.8081250000000001,267.79462122917175
31,0.43181325793266295,0.5102671980857849,0.7762499999999999,277.13574838638306
32,0.4410289883613586,0.5230411887168884,0.794375,286.2736494541168
33,0.39603999654452005,0.4607659578323364,0.8,295.52987456321716
34,0.3849543939034144,0.4795371890068054,0.843125,304.7138876914978
