epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.6252515481784939,0.565574586391449,0.785691446842526,4.4151411056518555
2,0.5779162561520934,0.5388920903205872,0.8065627498001599,8.266212701797485
3,0.5542340615764261,0.5190621018409729,0.8219904076738609,12.116565942764282
4,0.5216518316417933,0.5226587057113647,0.8172342126298962,15.947706937789917
5,0.5065637901425362,0.5110107064247131,0.8370263788968825,19.752400398254395
6,0.4759289963170886,0.6103852391242981,0.8218784972022383,23.553502798080444
7,0.45447125006467104,0.5156183838844299,0.8196962430055955,27.41279935836792
8,0.42328271698206665,0.546621561050415,0.7860831334932054,31.288890838623047
9,0.39565468216314914,0.5278960466384888,0.8096642685851319,35.12696051597595
10,0.3585926904575899,0.577033281326294,0.8050439648281376,38.96323847770691
11,0.34213569331914184,0.5444733500480652,0.8184172661870504,42.70710802078247
12,0.31967422757297753,0.630946934223175,0.796195043964828,46.4346342086792
13,0.2894272665726021,0.6082330942153931,0.8053796962430056,50.20693373680115
14,0.2609119602479041,0.6437967419624329,0.79414068745004,53.95067834854126
15,0.23814160147449,0.7273585796356201,0.7985531574740209,57.71957325935364
