epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.6002315004666646,0.6856048107147217,0.605,0.3016481399536133
2,0.5459059615929921,0.6795675158500671,0.7775,0.5627617835998535
3,0.4796488881111145,0.5529778003692627,0.76625,0.8360872268676758
4,0.45500572919845583,0.43922680616378784,0.78,1.0647051334381104
5,0.39461833437283833,0.37446674704551697,0.88,1.3360507488250732
6,0.43639128903547925,0.45660218596458435,0.72125,1.5972530841827393
7,0.3708963970343272,0.41736385226249695,0.81875,1.8600349426269531
8,0.3795962502559026,0.4205241799354553,0.8724999999999999,2.1284401416778564
9,0.3603355278571447,0.4021604359149933,0.80375,2.360743284225464
10,0.3088878830273946,0.42386594414711,0.8087500000000001,2.623812198638916
11,0.33616999089717864,0.36619699001312256,0.8674999999999999,2.8778114318847656
12,0.35629430611928303,0.5284010767936707,0.79,3.1324071884155273
13,0.3230818559726079,0.37081435322761536,0.835,3.395477294921875
14,0.330595733722051,0.3463596999645233,0.8675,3.6594250202178955
15,0.31682352523008983,0.4613546133041382,0.75875,3.9082555770874023
