epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.6279098153114319,0.6437983512878418,0.4909963985594238,25.640597343444824
2,0.5467978278795879,0.5916261672973633,0.6926770708283314,54.60248351097107
3,0.49774836500485736,0.5017362833023071,0.7959183673469388,81.18694972991943
4,0.4691317915916443,0.4349799156188965,0.8151260504201681,96.34272956848145
5,0.4569243331750234,0.39027437567710876,0.8667466986794718,99.70213103294373
6,0.40238842368125916,0.4110105037689209,0.8811524609843937,103.06219840049744
7,0.35236770908037823,0.3750796318054199,0.8607442977190876,106.37983465194702
8,0.3564629395802816,0.3669266104698181,0.8823529411764705,109.65322136878967
9,0.35488873620827993,0.38198816776275635,0.8715486194477791,116.29095911979675
10,0.3760722388823827,0.3394591510295868,0.914765906362545,119.59877181053162
11,0.4074236492315928,0.8931469917297363,0.8583433373349341,122.928462266922
12,0.36328505277633666,0.38302797079086304,0.8559423769507803,129.19594144821167
13,0.31703110138575236,0.3946377635002136,0.822328931572629,132.50660490989685
14,0.287877689798673,0.42171356081962585,0.8463385354141656,138.72333574295044
15,0.25751343021790185,0.5990931391716003,0.8103241296518607,142.02022528648376
16,0.260836790005366,0.45263564586639404,0.8811524609843937,148.35331082344055
17,0.2817828009525935,0.5549076199531555,0.7887154861944778,151.65115571022034
18,0.281099796295166,0.5908517837524414,0.8679471788715486,154.94968724250793
19,0.2858123371998469,0.5276604294776917,0.801920768307323,158.28652715682983
20,0.2682957872748375,0.4060145318508148,0.8331332533013205,170.80416059494019
