epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.6091976682345073,0.6544058918952942,0.5677491601343785,0.26706528663635254
2,0.5026642918586731,0.5977139472961426,0.6931690929451289,0.5074317455291748
3,0.4687463919321696,0.5464617609977722,0.7267637178051511,0.7346150875091553
4,0.40526246031125385,0.5886330008506775,0.6595744680851064,0.9869616031646729
5,0.38623591462771095,0.6183276772499084,0.7077267637178052,1.2210471630096436
6,0.3613445689280828,0.5178435444831848,0.7379619260918253,1.4961597919464111
7,0.3556320995092392,0.5495288968086243,0.7166853303471445,1.7750654220581055
8,0.35357905824979147,0.5148706436157227,0.7334826427771557,2.027653694152832
9,0.34364829659461976,0.5972043871879578,0.734602463605823,2.2551088333129883
10,0.36172177692254387,0.7214103937149048,0.5946248600223965,2.4743568897247314
11,0.41493739088376363,0.5686623454093933,0.7357222844344905,2.7085611820220947
12,0.36570679446061455,0.640713095664978,0.6886898096304591,2.936861753463745
13,0.31814027031262715,0.4988667964935303,0.7872340425531915,3.1678671836853027
14,0.3084854851166407,0.49520331621170044,0.7760358342665173,3.4089293479919434
15,0.29803442060947416,0.5974599123001099,0.7021276595744681,3.6319878101348877
16,0.27438076337178546,0.769384503364563,0.6550951847704367,3.900597333908081
17,0.29687989950180055,0.513296902179718,0.8241881298992161,4.1782989501953125
18,0.38139981975158055,0.6139541864395142,0.7144456886898097,4.43281102180481
19,0.2790317942698797,0.6302434206008911,0.6954087346024637,4.654734373092651
20,0.2570096790790558,0.5336542129516602,0.7603583426651737,4.869874000549316
21,0.2618310570716858,0.6346873641014099,0.7144456886898096,5.115485429763794
22,0.23673889140288035,0.5685429573059082,0.7133258678611422,5.3498475551605225
23,0.24206433147192002,0.7298972606658936,0.6640537513997761,5.597285747528076
24,0.2695488045612971,0.7015679478645325,0.6338185890257559,5.833833932876587
25,0.20652518272399903,0.834094762802124,0.6674132138857782,6.092688798904419
26,0.21553038110335668,0.6751998662948608,0.7245240761478163,6.316812753677368
27,0.22088871151208878,0.6577273607254028,0.7368421052631579,6.553393363952637
