epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,0.91655619541804,0.6792410612106323,0.7587844254510921,14.678649663925171
2,0.6049659371376037,0.6623772978782654,0.7530864197530864,35.342668771743774
3,0.5086955189704895,0.5810834765434265,0.7929724596391263,49.86532807350159
4,0.4921404520670573,0.5743305087089539,0.8603988603988604,64.04503107070923
5,0.40400903125603993,0.5529124140739441,0.8509021842355176,78.29889941215515
6,0.3643848389387131,0.6542661786079407,0.8879392212725545,93.11444687843323
7,0.4264900505542755,0.508491575717926,0.8214624881291548,107.27214980125427
8,0.3934594472249349,0.49028199911117554,0.8461538461538463,125.4612500667572
9,0.36132909655570983,0.7955080270767212,0.7768281101614435,139.5768883228302
10,0.386552960673968,0.6541234850883484,0.7901234567901234,154.81145930290222
11,0.36047113736470543,0.5850180387496948,0.8243114909781577,168.16765999794006
12,0.35838910440603894,0.6947230100631714,0.745489078822412,172.36080932617188
13,0.34877582589785255,0.8263615965843201,0.7236467236467237,179.7913053035736
14,0.35530038674672443,0.759058952331543,0.811965811965812,187.02468514442444
15,0.30573417445023854,0.6377511024475098,0.768281101614435,201.1654188632965
16,0.2912353441119194,0.5907323956489563,0.8034188034188035,206.45009994506836
