epoch,train_loss,val_loss,val_auroc,elapsed_sec
1,1.046132759253184,0.5447706580162048,0.79625,20.389015197753906
2,0.6187579075495402,0.507323682308197,0.8049999999999999,29.454615354537964
3,0.5448085725307464,0.46451738476753235,0.78625,35.42671203613281
4,0.47965996464093524,0.4558144807815552,0.79125,38.77065682411194
5,0.44685232639312744,0.47948798537254333,0.8049999999999999,47.31286263465881
6,0.3934769739707311,0.46230894327163696,0.8150000000000001,50.60341739654541
7,0.36920143365859986,0.49469324946403503,0.8175,53.91445446014404
8,0.4040958354870478,0.4880698323249817,0.8062499999999999,57.25330591201782
9,0.33787240982055666,0.5553425550460815,0.80875,65.47464513778687
10,0.297362719476223,0.45321592688560486,0.8112499999999999,68.78484344482422
11,0.2898271749416987,0.6439021229743958,0.7824999999999999,72.11119246482849
12,0.27863455762465794,0.501148521900177,0.785,75.40150165557861
13,0.21106772286196548,0.5740048885345459,0.78625,78.74820876121521
14,0.28338407129049303,0.5843110680580139,0.78125,88.96640539169312
15,0.21060989995797474,0.5279901623725891,0.7775000000000001,96.80299091339111
16,0.18376618300875028,0.5529494881629944,0.7975,100.11733269691467
17,0.14373726546764373,0.621985673904419,0.7825,103.41222167015076
